  83549    12    71.66164 -1680.45350    19.65281 
  83550     1    53.67944 -1630.00000    20.00000 
  83550     2    54.65903 -1631.31200    20.14300 
  83550     3    56.68811 -1638.09050    18.99950 
  83550     4    57.66740 -1640.09988    22.08141 
  83550     5    60.67630 -1652.99987    26.08141 
  83550     6    61.65597 -1659.67587    24.70100 
  83550     7    64.09901 -1671.40237    19.12872 
  83550     8    65.07868 -1671.30700    19.02028 
  83550     9    67.67331 -1671.22312    20.32119 
  83550    10    68.65305 -1671.34212    20.18950 
  83550    11    70.68259 -1670.98375    20.28319 
  83550    12    71.66164 -1671.44950    20.09541 
  83551     1    53.67944 -1620.00000    20.00000 
  83551     2    54.65903 -1621.39725    20.14150 
  83551     3    56.68811 -1628.37188    19.32712 
  83551     4    57.66740 -1630.79363    23.03878 
  83551     5    60.67630 -1645.56925    27.25962 
  83551     6    61.65597 -1652.22975    25.87161 
  83551     7    64.09901 -1663.99825    20.28350 
  83551     8    65.07868 -1663.89925    20.18589 
  83551     9    67.67331 -1663.81488    21.47559 
  83551    10    68.65305 -1663.92775    21.35550 
  83551    11    70.68259 -1663.56125    21.44431 
  83551    12    71.66164 -1664.02613    21.26400 
  83552     1    53.67944 -1610.00000    20.00000 
  83552     2    54.65903 -1611.38975    20.12372 
  83552     3    56.68811 -1618.38413    19.57550 
  83552     4    57.66740 -1620.86587    23.58169 
  83552     5    60.67630 -1635.65812    27.90469 
  83552     6    61.65597 -1642.31963    26.51480 
  83552     7    64.09901 -1654.10575    20.87650 
  83552     8    65.07868 -1654.00437    20.77209 
  83552     9    67.67331 -1653.92475    22.06659 
  83552    10    68.65305 -1654.03862    21.94709 
  83552    11    70.68182 -1653.73087    22.01347 
  83552    12    71.66164 -1654.15837    21.81431 
  83553     1    53.67944 -1600.00000    20.00000 
  83553     2    54.65903 -1601.38525    20.13100 
  83553     3    56.68811 -1608.40075    19.86619 
  83553     4    57.66740 -1610.83975    24.17537 
  83553     5    60.67630 -1625.82812    28.76719 
  83553     6    61.65597 -1632.46087    27.32809 
  83553     7    64.09901 -1644.56200    21.69400 
  83553     8    65.07868 -1644.46800    21.58602 
  83553     9    67.67331 -1644.37587    22.88428 
  83553    10    68.65305 -1644.48688    22.77461 
  83553    11    70.68182 -1644.17875    22.82891 
  83553    12    71.66164 -1644.61725    22.62700 
  83554     1    53.67944 -1590.00000    20.00000 
  83554     2    54.65903 -1591.39875    20.11531 
  83554     3    56.68811 -1598.49875    20.11531 
  83554     4    57.66740 -1600.94125    24.71050 
  83554     5    60.67630 -1616.12362    29.42291 
  83554     6    61.65597 -1622.77913    27.99591 
  83554     7    64.09901 -1634.87325    22.31381 
  83554     8    65.07868 -1634.76725    22.21831 
  83554     9    67.67331 -1634.66837    23.50163 
  83554    10    68.65305 -1634.78600    23.38450 
  83554    11    70.68182 -1634.48612    23.42169 
  83554    12    71.66164 -1634.90125    23.24519 
